Temperature (K)	Resistance (ohm)	Applied Voltage (V)
270.006000	3531.891568	0.200000
269.999000	3530.518686	0.200000
270.004000	3530.325496	0.200000
270.002000	3531.276694	0.200000
270.003500	3529.886846	0.200000
270.000000	3531.233674	0.200000
269.995000	3531.618403	0.200000
269.998000	3531.615285	0.200000
270.002000	3529.148739	0.200000
269.993000	3529.401592	0.200000
270.007000	3532.018186	0.200000
270.003000	3530.084350	0.200000
269.999000	3532.020058	0.200000
270.003000	3532.522878	0.200000
270.010500	3529.638907	0.200000
269.997000	3529.964723	0.200000
270.000500	3530.961234	0.200000
270.000000	3529.951017	0.200000
270.005000	3531.986999	0.200000
269.999000	3529.837006	0.200000
270.003500	3530.356654	0.200000
270.006000	3531.336551	0.200000
270.000500	3530.303686	0.200000
269.989000	3530.293715	0.200000
270.001000	3530.571661	0.200000
269.999500	3530.056311	0.200000
269.997000	3530.901390	0.200000
270.007500	3530.808511	0.200000
269.997500	3530.685719	0.200000
270.001000	3531.389551	0.200000
270.005000	3530.328612	0.200000
270.004500	3532.623335	0.200000
270.001500	3530.784825	0.200000
270.000500	3532.088049	0.200000
269.998000	3532.209690	0.200000
269.991500	3534.200815	0.200000
270.001000	3532.809288	0.200000
269.995000	3531.322834	0.200000
270.006000	3532.815529	0.200000
269.999000	3531.728163	0.200000
269.994500	3529.147494	0.200000
270.004000	3530.915104	0.200000
270.002000	3531.168833	0.200000
269.996000	3532.788071	0.200000
270.003000	3529.965969	0.200000
270.001500	3532.269579	0.200000
270.006500	3531.982009	0.200000
270.007500	3531.271083	0.200000
270.003000	3533.900442	0.200000
269.997000	3533.599496	0.200000
270.003000	3531.496802	0.200000
269.997000	3532.663894	0.200000
269.995000	3531.401398	0.200000
269.993500	3532.805544	0.200000
270.002000	3532.925987	0.200000
270.007000	3533.882334	0.200000
269.997500	3533.234309	0.200000
269.999000	3533.897944	0.200000
270.000500	3532.280808	0.200000
269.996000	3534.194569	0.200000
269.997000	3532.750006	0.200000
270.002000	3533.321697	0.200000
270.005000	3534.692387	0.200000
269.996500	3534.243908	0.200000
270.000500	3533.803035	0.200000
270.005000	3531.594706	0.200000
269.996500	3533.553297	0.200000
269.995000	3532.089920	0.200000
270.005000	3532.740645	0.200000
269.990500	3535.144730	0.200000
269.993000	3533.403471	0.200000
270.000000	3533.901691	0.200000
270.000500	3534.265142	0.200000
269.998000	3534.233290	0.200000
269.997000	3534.594936	0.200000
270.004000	3535.560312	0.200000
269.995500	3532.715685	0.200000
270.000000	3534.614926	0.200000
269.995000	3535.575312	0.200000
269.997000	3532.561563	0.200000
269.998500	3534.689888	0.200000
270.001500	3534.066546	0.200000
270.000000	3535.687819	0.200000
269.991000	3534.736742	0.200000
269.994000	3533.668172	0.200000
269.994500	3535.625314	0.200000
269.999000	3535.865343	0.200000
270.001500	3535.517812	0.200000
270.003500	3535.204093	0.200000
269.995000	3535.869719	0.200000
269.996000	3536.706951	0.200000
270.004000	3536.793260	0.200000
270.002000	3536.681309	0.200000
270.003000	3536.359254	0.200000
270.001000	3536.366133	0.200000
270.002000	3535.340322	0.200000
270.002000	3533.679410	0.200000
269.995500	3535.439064	0.200000
270.001000	3534.628669	0.200000
269.999500	3535.181597	0.200000
269.997000	3535.972866	0.200000
270.000000	3537.474501	0.200000
269.999000	3536.708202	0.200000
269.999000	3536.915226	0.200000
270.000000	3536.545601	0.200000
269.996500	3535.743449	0.200000
270.000500	3537.333728	0.200000
270.010000	3536.359880	0.200000
270.007000	3536.256710	0.200000
269.999500	3536.432415	0.200000
270.004000	3536.990287	0.200000
270.003000	3537.212358	0.200000
269.999000	3536.725713	0.200000
269.995000	3535.939108	0.200000
269.989000	3536.233575	0.200000
270.003500	3535.660941	0.200000
269.998500	3536.529342	0.200000
270.001500	3536.718834	0.200000
269.999000	3535.143480	0.200000
269.999000	3538.106558	0.200000
269.993000	3537.232377	0.200000
270.001500	3536.939621	0.200000
269.999500	3537.891258	0.200000
269.996000	3535.632815	0.200000
270.002000	3538.129090	0.200000
270.003000	3537.466368	0.200000
269.995000	3534.609304	0.200000
270.004000	3535.960363	0.200000
270.001500	3536.202938	0.200000
269.997000	3535.556562	0.200000
270.001000	3536.167926	0.200000
269.999500	3537.597140	0.200000
270.005000	3537.590883	0.200000
270.000000	3536.671928	0.200000
270.003500	3536.035383	0.200000
270.003000	3535.577187	0.200000
269.998500	3538.106558	0.200000
269.999000	3536.282971	0.200000
269.995000	3534.625545	0.200000
270.002000	3536.716332	0.200000
269.999500	3535.289704	0.200000
270.003500	3536.952756	0.200000
270.003000	3539.085125	0.200000
269.997000	3535.472188	0.200000
270.005000	3538.114694	0.200000
270.000000	3537.226747	0.200000
270.000500	3536.405527	0.200000
269.996500	3536.238577	0.200000
269.999000	3537.640316	0.200000
269.999000	3535.627814	0.200000
270.002000	3536.030382	0.200000
270.000000	3536.191684	0.200000
270.003000	3535.145355	0.200000
269.998000	3536.184181	0.200000
269.993500	3535.169100	0.200000
269.997000	3536.162299	0.200000
269.996000	3536.328615	0.200000
269.995500	3535.905351	0.200000
270.002000	3536.121034	0.200000
269.992000	3539.418325	0.200000
269.999500	3535.909102	0.200000
270.002000	3537.528311	0.200000
270.005000	3537.015933	0.200000
269.995000	3538.152250	0.200000
269.998500	3535.340322	0.200000
269.995000	3537.729174	0.200000
269.999000	3536.323613	0.200000
269.996000	3537.298067	0.200000
269.995000	3538.326266	0.200000
270.003000	3537.597140	0.200000
269.997000	3537.072231	0.200000
270.000000	3538.711290	0.200000
269.996000	3539.199108	0.200000
270.004500	3537.891258	0.200000
270.007000	3539.860600	0.200000
269.996000	3537.522054	0.200000
269.994000	3538.125961	0.200000
269.996500	3537.599643	0.200000
270.000500	3539.256728	0.200000
269.996500	3540.498523	0.200000
269.999000	3537.650328	0.200000
269.998000	3539.231675	0.200000
269.994000	3539.704601	0.200000
269.997500	3539.015612	0.200000
270.000000	3539.884409	0.200000
270.000500	3538.132220	0.200000
270.002000	3539.726528	0.200000
270.005000	3539.081994	0.200000
270.000000	3540.932292	0.200000
269.999000	3540.485362	0.200000
270.006500	3540.013480	0.200000
269.997000	3540.574989	0.200000
270.009000	3539.954582	0.200000
270.003000	3539.836166	0.200000
269.996000	3539.321866	0.200000
270.001000	3540.978057	0.200000
269.996500	3540.610090	0.200000
269.997000	3540.094312	0.200000
269.996500	3540.131909	0.200000
269.998000	3541.028839	0.200000
269.998000	3539.304955	0.200000
269.997000	3539.174056	0.200000
270.001000	3539.851829	0.200000
269.998000	3541.727393	0.200000
269.995000	3541.027585	0.200000
270.005000	3539.542978	0.200000
270.002000	3540.615104	0.200000
269.995500	3539.501008	0.200000
269.996000	3540.259119	0.200000
270.003500	3542.351558	0.200000
270.000500	3540.812556	0.200000
269.999000	3540.813183	0.200000
270.002000	3541.547398	0.200000
270.003000	3541.137931	0.200000
270.004500	3541.302835	0.200000
269.998500	3540.991850	0.200000
269.997000	3540.821959	0.200000
269.998000	3541.749972	0.200000
270.000500	3541.098431	0.200000
269.996000	3540.167000	0.200000
269.999500	3542.310149	0.200000
269.999000	3540.385084	0.200000
270.004000	3542.099356	0.200000
269.995000	3542.103748	0.200000
270.006000	3542.774485	0.200000
269.999500	3543.707288	0.200000
269.996000	3544.164453	0.200000
270.004000	3544.579018	0.200000
269.995000	3544.208418	0.200000
269.996000	3543.309249	0.200000
270.005000	3543.609968	0.200000
269.998000	3541.712340	0.200000
269.996000	3543.459288	0.200000
269.994500	3544.861103	0.200000
269.996500	3542.802725	0.200000
270.005000	3546.672795	0.200000
270.004500	3544.095369	0.200000
270.005500	3544.477881	0.200000
269.994000	3543.364492	0.200000
270.002000	3543.662709	0.200000
269.997000	3541.296564	0.200000
270.000000	3543.675266	0.200000
270.003500	3544.797018	0.200000
270.001000	3543.209439	0.200000
270.006500	3544.433281	0.200000
270.001500	3543.424131	0.200000
270.002000	3542.542302	0.200000
269.996000	3544.160685	0.200000
269.998500	3544.168850	0.200000
270.001000	3543.858617	0.200000
269.995000	3544.734191	0.200000
270.009000	3543.075741	0.200000
269.996500	3542.746245	0.200000
270.003000	3545.468147	0.200000
269.996000	3545.065942	0.200000
270.005500	3542.391713	0.200000
270.000000	3543.933972	0.200000
269.999500	3544.115466	0.200000
269.999000	3542.065481	0.200000
270.005000	3543.593643	0.200000
270.009000	3545.069712	0.200000
269.997500	3544.794505	0.200000
270.002000	3544.417578	0.200000
269.997000	3542.949583	0.200000
269.994500	3543.930832	0.200000
269.992000	3545.450549	0.200000
269.993000	3544.699637	0.200000
269.995500	3544.957865	0.200000
270.004500	3546.131357	0.200000
269.989500	3543.326198	0.200000
270.000500	3543.259029	0.200000
270.004500	3543.405925	0.200000
269.999000	3544.725395	0.200000
270.003000	3543.467449	0.200000
270.000000	3545.335535	0.200000
270.005000	3544.368583	0.200000
269.997500	3543.813405	0.200000
269.995000	3544.043243	0.200000
270.003000	3544.686444	0.200000
270.005000	3544.527507	0.200000
269.999000	3544.562685	0.200000
269.998000	3546.254597	0.200000
270.000000	3545.581912	0.200000
269.999000	3543.379558	0.200000
269.994500	3546.197377	0.200000
270.008000	3545.140720	0.200000
270.003000	3544.293209	0.200000
269.998500	3544.981113	0.200000
270.005500	3544.046383	0.200000
270.000500	3544.535673	0.200000
270.003500	3545.085421	0.200000
269.993000	3545.480718	0.200000
269.993000	3545.604541	0.200000
269.999000	3546.226301	0.200000
269.993500	3545.089820	0.200000
270.002000	3545.414096	0.200000
269.994500	3545.331764	0.200000
269.996000	3544.730421	0.200000
270.002000	3545.601398	0.200000
270.001000	3544.121746	0.200000
269.988000	3544.541327	0.200000
269.997500	3545.801293	0.200000
270.000000	3545.163971	0.200000
270.005000	3546.680343	0.200000
269.993000	3545.182823	0.200000
269.995000	3544.994937	0.200000
269.998500	3546.225043	0.200000
270.002500	3546.937601	0.200000
270.004000	3547.902808	0.200000
270.005000	3548.427160	0.200000
270.002000	3546.627512	0.200000
269.996500	3546.129471	0.200000
270.004000	3546.742610	0.200000
270.000500	3545.265776	0.200000
270.001500	3546.459596	0.200000
270.006000	3544.476624	0.200000
269.999000	3546.768397	0.200000
269.999500	3547.712745	0.200000
270.004000	3547.662401	0.200000
269.997000	3544.844139	0.200000
269.996500	3545.658598	0.200000
269.996000	3547.327018	0.200000
269.991000	3546.670280	0.200000
270.001000	3547.048944	0.200000
269.998500	3546.148333	0.200000
269.994500	3546.769026	0.200000
269.997500	3545.633455	0.200000
269.998000	3545.948399	0.200000
269.997000	3548.471230	0.200000
270.001000	3547.454116	0.200000
270.000500	3546.745125	0.200000
269.996500	3547.553536	0.200000
270.005000	3546.354578	0.200000
270.000000	3546.596695	0.200000
269.992000	3547.611429	0.200000
270.000000	3549.099035	0.200000
269.995000	3545.867301	0.200000
270.001000	3546.599839	0.200000
270.001000	3545.608312	0.200000
269.997500	3545.688770	0.200000
269.995500	3545.798149	0.200000
269.994000	3546.822490	0.200000
270.001000	3547.034475	0.200000
269.998000	3547.781971	0.200000
270.007000	3548.394422	0.200000
270.004500	3547.231386	0.200000
270.000500	3545.945885	0.200000
270.003500	3546.985408	0.200000
269.995000	3546.269059	0.200000
270.000000	3547.630307	0.200000
269.997500	3548.209972	0.200000
269.991000	3547.381757	0.200000
269.999500	3545.765461	0.200000
270.003500	3547.284235	0.200000
270.002500	3549.303103	0.200000
269.998000	3547.403779	0.200000
270.006000	3547.558570	0.200000
269.997500	3546.182287	0.200000
269.994000	3547.451599	0.200000
270.011000	3546.367784	0.200000
269.998500	3547.663659	0.200000
270.005000	3547.315064	0.200000
270.003000	3546.088602	0.200000
269.997500	3546.314333	0.200000
269.999500	3549.908519	0.200000
269.993500	3547.187976	0.200000
269.997500	3548.188570	0.200000
269.996500	3548.634929	0.200000
270.000000	3547.682538	0.200000
270.002000	3548.143248	0.200000
269.992500	3548.316989	0.200000
270.007000	3549.362313	0.200000
269.999500	3549.464989	0.200000
269.989000	3547.664918	0.200000
269.997000	3547.629678	0.200000
270.001000	3547.926725	0.200000
269.991500	3547.382387	0.200000
270.005500	3549.173353	0.200000
269.995500	3548.357279	0.200000
269.998000	3547.686944	0.200000
269.995000	3548.892471	0.200000
269.995000	3549.968379	0.200000
270.003000	3547.240823	0.200000
269.998500	3549.791326	0.200000
269.996500	3547.744841	0.200000
270.003000	3548.791716	0.200000
269.999000	3548.035612	0.200000
270.001000	3548.206195	0.200000
270.007500	3548.472489	0.200000
270.006500	3547.987147	0.200000
270.005500	3548.980635	0.200000
270.003500	3548.364204	0.200000
269.991000	3548.057642	0.200000
269.993000	3550.315605	0.200000
270.003500	3549.245155	0.200000
269.999500	3549.704381	0.200000
269.999500	3549.885206	0.200000
270.002500	3548.192976	0.200000
270.006000	3548.699153	0.200000
269.992000	3548.314471	0.200000
269.996000	3548.531671	0.200000
269.998500	3547.985888	0.200000
270.005500	3549.187839	0.200000
270.003500	3549.860002	0.200000
270.005000	3548.316359	0.200000
270.000000	3549.037315	0.200000
270.003500	3549.658390	0.200000
270.006500	3549.075102	0.200000
269.999000	3549.510975	0.200000
269.999500	3548.503339	0.200000
270.003000	3548.079673	0.200000
270.009000	3547.519557	0.200000
270.003000	3550.588519	0.200000
270.004500	3548.313212	0.200000
270.001000	3549.747223	0.200000
270.008000	3548.601558	0.200000
270.006000	3548.575744	0.200000
270.001000	3548.752676	0.200000
269.999000	3549.573971	0.200000
270.000000	3550.638316	0.200000
269.995500	3549.719501	0.200000
269.998000	3549.408926	0.200000
269.998500	3550.710808	0.200000
270.004000	3550.307412	0.200000
269.993000	3548.915141	0.200000
270.004000	3549.734622	0.200000
270.004000	3548.343429	0.200000
270.003000	3546.901746	0.200000
270.002500	3548.637447	0.200000
269.996000	3548.654448	0.200000
270.007000	3547.741694	0.200000
269.998000	3549.926792	0.200000
269.994000	3548.752046	0.200000
270.007000	3546.873440	0.200000
269.995500	3547.781342	0.200000
269.998500	3547.175393	0.200000
269.997000	3549.844881	0.200000
270.001000	3547.561716	0.200000
270.004000	3548.930255	0.200000
270.002000	3549.145011	0.200000
270.005000	3549.599800	0.200000
269.993000	3548.181016	0.200000
269.999000	3549.122338	0.200000
269.991000	3548.698524	0.200000
270.000000	3550.268968	0.200000
269.996000	3550.944693	0.200000
270.002500	3551.012154	0.200000
269.997500	3548.472489	0.200000
269.996000	3549.296804	0.200000
269.998500	3548.569447	0.200000
269.996000	3549.025349	0.200000
269.998000	3548.334616	0.200000
270.005500	3548.974967	0.200000
269.999000	3549.163276	0.200000
270.001000	3548.689708	0.200000
269.999500	3548.772196	0.200000
270.004500	3550.241239	0.200000
270.011000	3548.323284	0.200000
270.001000	3549.715091	0.200000
270.001500	3549.517275	0.200000
269.996500	3548.638707	0.200000
269.998000	3549.828499	0.200000
270.002000	3548.750786	0.200000
270.001000	3550.667312	0.200000
269.994000	3550.444178	0.200000
269.998000	3550.954781	0.200000
270.002500	3550.788976	0.200000
269.998000	3550.003035	0.200000
269.996000	3551.936054	0.200000
270.000500	3551.601755	0.200000
270.001000	3551.792865	0.200000
269.993000	3550.928301	0.200000
270.000500	3552.780282	0.200000
270.001500	3552.545523	0.200000
270.001000	3553.311758	0.200000
269.999000	3552.423108	0.200000
269.999500	3552.250226	0.200000
269.989000	3551.328685	0.200000
269.998000	3551.205723	0.200000
269.998000	3552.051496	0.200000
269.999500	3550.390605	0.200000
270.008000	3553.552300	0.200000
269.998000	3552.043295	0.200000
270.001500	3551.510306	0.200000
270.005000	3552.826984	0.200000
269.997000	3550.886692	0.200000
270.000500	3551.890636	0.200000
270.001500	3550.126544	0.200000
270.001000	3552.712754	0.200000
269.994000	3551.717806	0.200000
269.999000	3552.166315	0.200000
270.007000	3553.108490	0.200000
270.005000	3552.283035	0.200000
270.000000	3552.266630	0.200000
269.999000	3550.527378	0.200000
269.997000	3552.263476	0.200000
270.012000	3552.518389	0.200000
269.997000	3549.209884	0.200000
269.998000	3551.714022	0.200000
270.001000	3551.552561	0.200000
269.993000	3550.703243	0.200000
270.006500	3550.757456	0.200000
270.001000	3552.186504	0.200000
269.996000	3552.260952	0.200000
270.008000	3552.269154	0.200000
269.990500	3552.471694	0.200000
269.999500	3551.456701	0.200000
269.997000	3550.041473	0.200000
269.986500	3551.030438	0.200000
270.004000	3551.931638	0.200000
270.003000	3551.907037	0.200000
269.998500	3552.370737	0.200000
270.001000	3551.294003	0.200000
270.003000	3552.783437	0.200000
269.990500	3551.635182	0.200000
270.001500	3550.379891	0.200000
270.000000	3550.990718	0.200000
269.998000	3550.256994	0.200000
269.996500	3552.040141	0.200000
269.994500	3551.483188	0.200000
270.001500	3550.688114	0.200000
269.998000	3549.717611	0.200000
270.004000	3550.164985	0.200000
269.997000	3550.215400	0.200000
270.001500	3552.481790	0.200000
269.998000	3551.379134	0.200000
269.999500	3552.362534	0.200000
270.001000	3550.579064	0.200000
269.998500	3549.321370	0.200000
270.005000	3551.558237	0.200000
269.992000	3552.105120	0.200000
269.999000	3552.618724	0.200000
270.002000	3551.394269	0.200000
270.002500	3553.553562	0.200000
270.004000	3554.007588	0.200000
269.996500	3552.525330	0.200000
269.998000	3552.640180	0.200000
270.003000	3553.422239	0.200000
270.003000	3551.992197	0.200000
269.998000	3552.136033	0.200000
270.006500	3552.701394	0.200000
269.996000	3555.110614	0.200000
269.992500	3552.307010	0.200000
270.003000	3552.941222	0.200000
269.993000	3553.397617	0.200000
270.005000	3553.417819	0.200000
270.001000	3553.737937	0.200000
269.994000	3552.693190	0.200000
270.009500	3552.448978	0.200000
270.005000	3554.466783	0.200000
269.998000	3552.095026	0.200000
269.999000	3552.105750	0.200000
270.002500	3554.293071	0.200000
270.000500	3555.579575	0.200000
269.997500	3552.061590	0.200000
270.002500	3552.558775	0.200000
269.998500	3552.703287	0.200000
269.996000	3553.907806	0.200000
270.003000	3553.170983	0.200000
269.999000	3555.489818	0.200000
269.995500	3553.304182	0.200000
270.002500	3553.957696	0.200000
270.009000	3553.705102	0.200000
270.005000	3555.085336	0.200000
270.003000	3554.527428	0.200000
270.006500	3555.393746	0.200000
270.000500	3553.138790	0.200000
270.002500	3553.841498	0.200000
269.994500	3553.347742	0.200000
270.002000	3553.540935	0.200000
269.998000	3553.819396	0.200000
270.004000	3553.513154	0.200000
270.007500	3554.119375	0.200000
270.001000	3555.281246	0.200000
270.006000	3554.737808	0.200000
270.001500	3554.995604	0.200000
269.999000	3555.076489	0.200000
269.998000	3555.798930	0.200000
270.002000	3553.525150	0.200000
269.999500	3554.716327	0.200000
270.003500	3555.018353	0.200000
269.993500	3556.501427	0.200000
270.002000	3553.110384	0.200000
270.008000	3553.145733	0.200000
269.990500	3554.965273	0.200000
270.003000	3554.910300	0.200000
270.003000	3556.043603	0.200000
269.995500	3554.988653	0.200000
269.999000	3554.809835	0.200000
270.000000	3555.254070	0.200000
270.005000	3554.541326	0.200000
270.002500	3555.187712	0.200000
269.990000	3555.761632	0.200000
270.004000	3554.596920	0.200000
270.000500	3555.051844	0.200000
270.003000	3553.414663	0.200000
270.006000	3553.748672	0.200000
269.994500	3553.581975	0.200000
270.008500	3553.650799	0.200000
269.991000	3553.336379	0.200000
269.994500	3552.873057	0.200000
270.002500	3553.718994	0.200000
270.000000	3555.611813	0.200000
270.005000	3555.122621	0.200000
269.999500	3553.658376	0.200000
270.007000	3553.790348	0.200000
270.006500	3552.503245	0.200000
269.998500	3554.390979	0.200000
269.992000	3554.690423	0.200000
269.997000	3554.956427	0.200000
270.000500	3554.573545	0.200000
270.006500	3553.890755	0.200000
269.999500	3554.214748	0.200000
269.992500	3552.115844	0.200000
270.001000	3552.523437	0.200000
270.008000	3554.245066	0.200000
270.002000	3552.970256	0.200000
269.998500	3554.768767	0.200000
270.000000	3555.278718	0.200000
269.996000	3553.804872	0.200000
270.007500	3553.876862	0.200000
270.003000	3555.642787	0.200000
270.002000	3554.704954	0.200000
270.002500	3554.428249	0.200000
269.995000	3552.751251	0.200000
269.998500	3555.164961	0.200000
269.996000	3554.505318	0.200000
270.006000	3553.963380	0.200000
269.993000	3555.262918	0.200000
270.003000	3553.130583	0.200000
269.998500	3554.216011	0.200000
269.995500	3554.994340	0.200000
270.005500	3554.681578	0.200000
269.991000	3556.151725	0.200000
270.011000	3556.586808	0.200000
269.997500	3554.453517	0.200000
269.993500	3555.563773	0.200000
269.996000	3557.050465	0.200000
270.000500	3557.710421	0.200000
269.999000	3556.009460	0.200000
270.001000	3555.848874	0.200000
269.994500	3555.344447	0.200000
269.997000	3556.182076	0.200000
269.998500	3555.349503	0.200000
270.009000	3555.146003	0.200000
270.002000	3555.412075	0.200000
269.998000	3555.834333	0.200000
270.001000	3557.094750	0.200000
269.997500	3555.237638	0.200000
270.004500	3554.151587	0.200000
269.993000	3553.400142	0.200000
269.995000	3555.037942	0.200000
269.997000	3555.275558	0.200000
269.997500	3554.945053	0.200000
269.994000	3556.223810	0.200000
269.992000	3557.426920	0.200000
269.999000	3554.506581	0.200000
269.999000	3556.743666	0.200000
270.002000	3554.692950	0.200000
270.001000	3556.417947	0.200000
270.007500	3555.656062	0.200000
269.999500	3554.910300	0.200000
270.000500	3555.464536	0.200000
270.002000	3554.826263	0.200000
269.995000	3556.245309	0.200000
270.006000	3555.597275	0.200000
269.998500	3555.569462	0.200000
270.010000	3554.041060	0.200000
269.996000	3555.479073	0.200000
269.997500	3555.703473	0.200000
269.993000	3554.141481	0.200000
270.010000	3553.726571	0.200000
269.992500	3555.755942	0.200000
270.001500	3554.516057	0.200000
269.998500	3556.422374	0.200000
270.010000	3557.374402	0.200000
270.003000	3557.282656	0.200000
270.008000	3555.185184	0.200000
270.003000	3555.740138	0.200000
270.006000	3555.569462	0.200000
269.996500	3554.558383	0.200000
270.000000	3555.232582	0.200000
269.997000	3556.041706	0.200000
269.996000	3555.955087	0.200000
270.001500	3554.336655	0.200000
270.005500	3556.977082	0.200000
269.995000	3553.689316	0.200000
269.994000	3555.160538	0.200000
270.007000	3554.621559	0.200000
270.000000	3555.482234	0.200000
269.994000	3556.519135	0.200000
269.995000	3555.150426	0.200000
270.004000	3555.485394	0.200000
270.001500	3554.653148	0.200000
269.996500	3555.660487	0.200000
270.006000	3555.250278	0.200000
269.989000	3555.233214	0.200000
269.999000	3554.062533	0.200000
270.002000	3556.400240	0.200000
270.000000	3555.601699	0.200000
270.006500	3556.118212	0.200000
270.005500	3554.017693	0.200000
269.995000	3555.540385	0.200000
269.999000	3554.234328	0.200000
270.001000	3556.391387	0.200000
269.998000	3555.067642	0.200000
270.002000	3556.426801	0.200000
270.009000	3556.970123	0.200000
270.000500	3555.211727	0.200000
270.001000	3554.991813	0.200000
270.005500	3554.383399	0.200000
269.996000	3555.530904	0.200000
270.002000	3555.516998	0.200000
269.995500	3557.181425	0.200000
269.996000	3556.312971	0.200000
269.998000	3556.909394	0.200000
270.001000	3554.442778	0.200000
270.008500	3555.170649	0.200000
270.006000	3554.812995	0.200000
269.997500	3557.389588	0.200000
269.995000	3556.266177	0.200000
270.003000	3554.628508	0.200000
269.993000	3554.474995	0.200000
270.001000	3555.424716	0.200000
269.998500	3556.244044	0.200000
269.998500	3555.972790	0.200000
269.996000	3555.186448	0.200000
269.991000	3555.302734	0.200000
270.005000	3556.171959	0.200000
269.998000	3556.311706	0.200000
269.990500	3555.302734	0.200000
270.001000	3555.116933	0.200000
270.000000	3554.699268	0.200000
270.003000	3554.998764	0.200000
270.012000	3555.511941	0.200000
270.000000	3554.387189	0.200000
270.000000	3553.054837	0.200000
269.992500	3554.176851	0.200000
270.000500	3555.841919	0.200000
269.998000	3556.985306	0.200000
270.007000	3556.799961	0.200000
270.001000	3556.409726	0.200000
270.005000	3556.753786	0.200000
270.003500	3555.893761	0.200000
270.006000	3556.505221	0.200000
269.997000	3556.700023	0.200000
270.007000	3556.924576	0.200000
270.006500	3555.901979	0.200000
269.998000	3555.300206	0.200000
269.999500	3555.749620	0.200000
270.000500	3558.767620	0.200000
269.993000	3558.202858	0.200000
269.996000	3555.291990	0.200000
269.999500	3555.474649	0.200000
270.006500	3557.707890	0.200000
269.998000	3557.778772	0.200000
270.003500	3557.783835	0.200000
269.998000	3557.883202	0.200000
270.008000	3558.478252	0.200000
270.001000	3556.714570	0.200000
270.000500	3555.428508	0.200000
270.000000	3555.285038	0.200000
270.004500	3555.977215	0.200000
269.999000	3555.948132	0.200000
269.998000	3555.529640	0.200000
270.000500	3556.009460	0.200000
269.995500	3557.806619	0.200000
270.002500	3557.315557	0.200000
270.000500	3556.182076	0.200000
270.001000	3557.607267	0.200000
270.007000	3558.301616	0.200000
270.003000	3557.586384	0.200000
269.992500	3556.873970	0.200000
270.001000	3558.680868	0.200000
270.001000	3557.869277	0.200000
269.998000	3557.714218	0.200000
270.006000	3555.846977	0.200000
270.000000	3557.729407	0.200000
270.001000	3557.321884	0.200000
270.004000	3556.565936	0.200000
270.004000	3556.432493	0.200000
270.003000	3556.830956	0.200000
269.997000	3558.555497	0.200000
269.998000	3557.245326	0.200000
269.991500	3556.469805	0.200000
270.006000	3557.935735	0.200000
270.002500	3558.128794	0.200000
269.995500	3557.997132	0.200000
269.997000	3556.248471	0.200000
269.994000	3556.209266	0.200000
269.992000	3557.205466	0.200000
270.006000	3559.087436	0.200000
270.005500	3557.613595	0.200000
270.002000	3559.110870	0.200000
270.001000	3557.591447	0.200000
269.994000	3557.402875	0.200000
270.002000	3557.755355	0.200000
270.000500	3555.011402	0.200000
270.002500	3557.144097	0.200000
270.003000	3556.842342	0.200000
269.998500	3557.259878	0.200000
270.010000	3557.266838	0.200000
270.001000	3558.457359	0.200000
269.998000	3557.545251	0.200000
270.008000	3556.500162	0.200000
269.995500	3555.923475	0.200000
270.005500	3556.896743	0.200000
270.000000	3557.101076	0.200000
269.992000	3557.011243	0.200000
270.001500	3556.899273	0.200000
269.998500	3556.364826	0.200000
269.996500	3556.176385	0.200000
270.001500	3555.409547	0.200000
270.000000	3557.186486	0.200000
270.006000	3556.658278	0.200000
269.994000	3556.158680	0.200000
269.998500	3555.927268	0.200000
269.989000	3556.204207	0.200000
270.004500	3556.500162	0.200000
270.000000	3557.741432	0.200000
269.993000	3556.842342	0.200000
269.996000	3558.000297	0.200000
270.006000	3556.963164	0.200000
270.006500	3556.777190	0.200000
269.992500	3557.924343	0.200000
269.999500	3559.464322	0.200000
270.006000	3557.494627	0.200000
270.008000	3558.264264	0.200000
270.001000	3556.649423	0.200000
270.003500	3557.445903	0.200000
270.000500	3556.372415	0.200000
269.998500	3555.963306	0.200000
269.998500	3556.063836	0.200000
270.003000	3557.195976	0.200000
269.998000	3557.158016	0.200000
270.000500	3556.122639	0.200000
270.000000	3554.580495	0.200000
269.998500	3557.841429	0.200000
270.000500	3558.187666	0.200000
270.000500	3557.236468	0.200000
270.004000	3556.948615	0.200000
269.997000	3557.607267	0.200000
270.000000	3555.678819	0.200000
269.993000	3557.217488	0.200000
270.003500	3556.637406	0.200000
270.003500	3555.681348	0.200000
270.001000	3557.969915	0.200000
270.002000	3556.606414	0.200000
270.004000	3557.382627	0.200000
269.989000	3557.538923	0.200000
270.004000	3558.348464	0.200000
269.993000	3558.026882	0.200000
270.004000	3557.442739	0.200000
269.998000	3555.376681	0.200000
269.993000	3555.692094	0.200000
269.999500	3556.774660	0.200000
270.001500	3558.573226	0.200000
270.004500	3558.393414	0.200000
269.996500	3556.901171	0.200000
269.999000	3555.110614	0.200000
269.999000	3557.203568	0.200000
270.008000	3556.296530	0.200000
270.000500	3556.172591	0.200000
270.001500	3555.353295	0.200000
270.003000	3556.794268	0.200000
269.992000	3556.493838	0.200000
269.992000	3557.319354	0.200000
269.998000	3557.140301	0.200000
269.995500	3556.687373	0.200000
269.995000	3556.538108	0.200000
270.006000	3555.106822	0.200000
269.996500	3555.034151	0.200000
269.994000	3558.447229	0.200000
